id,name,postcode,lat,lng,geosrc
1218366,Greggs,"CF11 8EF",51.453564,-3.197946,fhrs
1130636,Greggs,"CF62 5TQ",51.391472,-3.276169,fhrs
287292,Greggs,"NE46 1LU",54.970539,-2.100991,fhrs
1344986,Greggs,"CF72 9HG",51.531784,-3.401710,fhrs
908478,Greggs,"EN6 1AE",51.698208,-0.191277,fhrs
283588,Greggs,"WF8 1AT",53.691631,-1.311475,fhrs
283425,Greggs,"WF1 1YD",53.682068,-1.497629,fhrs
744327,Greggs,"BB11 1TQ",53.787697,-2.250493,fhrs
441901,Greggs,"DE22 4BG",52.928253,-1.518191,fhrs
1036245,Greggs,"RH10 1LY",51.118122,-0.161609,fhrs
305140,Greggs,"SR8 2HY",54.764923,-1.368841,fhrs
303613,Greggs,"DL15 9UA",54.714951,-1.746474,fhrs
304585,Greggs,"DL17 8JN",54.689018,-1.556389,fhrs
84691,Greggs,"MK40 1LN",52.137909,-0.470045,fhrs
940470,Greggs,"NE12 8BW",55.012486,-1.565713,fhrs
1076514,Greggs,"NG17 1BX",53.108803,-1.299558,fhrs
9061,Greggs,"NP20 1GH",51.588333,-2.996605,fhrs
32675,Greggs,"NP19 9HG",51.594563,-2.930290,fhrs
1028828,Greggs,"SW1A 2JR",51.501411,-0.125014,fhrs
300652,Greggs,"CM8 2BB",51.799824,0.639929,fhrs
1290846,Greggs,"B15 2DZ",52.468262,-1.901638,fhrs
741677,Greggs,"NP20 2DS",51.570011,-2.993838,fhrs
630954,Greggs,"BA14 8AT",51.320160,-2.209425,fhrs
407027,Greggs,"SM3 8HW",51.371597,-0.227021,fhrs
75841,Greggs,"NP4 6LR",51.703621,-3.042464,fhrs
200046,Greggs,"SM4 5BE",51.402740,-0.193980,fhrs
284816,Greggs,"WF1 3AQ",53.685684,-1.498145,fhrs
651437,Greggs,"SR6 9BS",54.929661,-1.379873,fhrs
1059426,Greggs,"RG12 1BE",51.416023,-0.749631,fhrs
1178056,Greggs,"SP10 5NP",51.212231,-1.455034,fhrs
683589,Greggs,"RG18 9XX",51.451111,-1.308484,fhrs
218310,Greggs,"NG1 3GA",52.954109,-1.147285,fhrs
197874,Greggs,"CF83 1NU",51.576324,-3.216630,fhrs
1062896,Greggs,"WR4 9FB",52.213200,-2.177950,fhrs
29172,Greggs,"NN17 4BH",52.508457,-0.705433,fhrs
1285404,Greggs,"RG22 4AZ",51.252357,-1.107885,fhrs
85776,Greggs,"RG21 7JT",51.265148,-1.086536,fhrs
1193185,Greggs,"NE33 1NE",54.997887,-1.431575,fhrs
191753,GREGGS,"NE33 1DA",54.998398,-1.433151,fhrs
1200245,Greggs,"NE10 8YB",54.945660,-1.519115,fhrs
1017149,Greggs,"TQ4 5DN",50.435505,-3.566503,fhrs
161083,Greggs,"TA24 5UG",51.205688,-3.477303,fhrs
523423,Greggs,"B92 8JN",52.444977,-1.784948,fhrs
285808,Greggs,"NE61 1NT",55.167637,-1.689047,fhrs
292828,Greggs,"BD23 1JP",53.961525,-2.017114,fhrs
1181881,Greggs,"M17 8AR",53.466187,-2.349020,fhrs
993442,Greggs,"S36 2AA",53.482910,-1.589570,fhrs
185234,Greggs,"NP25 3EW",51.810547,-2.718385,fhrs
570985,Greggs,"KT4 8DY",51.378662,-0.242290,fhrs
956885,Greggs,"BA14 8FS",51.317387,-2.206977,fhrs
459356,Greggs,"SN5 8UB",51.548653,-1.853686,fhrs
546020,Greggs,"W1W 6QQ",51.519753,-0.142788,fhrs
272899,Greggs,"TS14 6BG",54.535458,-1.052118,fhrs
1278944,Greggs,"CF63 2QW",51.410904,-3.248858,fhrs
966714,Greggs,"CF61 1XA",51.408798,-3.482796,fhrs
871059,Greggs,"OX28 6JH",51.786354,-1.485705,fhrs
1352828,Greggs,"BH15 1SU",50.718239,-1.981505,fhrs
939810,Greggs,"SN1 1LL",51.560898,-1.787492,fhrs
1171610,Greggs,"BL9 8RS",53.577797,-2.273731,fhrs
189738,Greggs,"NP10 8BB",51.559578,-3.036194,fhrs
1100798,Greggs,"PE2 8TY",52.566174,-0.236688,fhrs
1371724,Greggs,"GL4 3SJ",51.857803,-2.222387,fhrs
338727,Greggs,"NN5 5JR",52.234329,-0.915794,fhrs
902510,Greggs,"YO25 6PS",54.003548,-0.437321,fhrs
264268,Greggs,"OX14 3QY",51.670418,-1.282231,fhrs
14294,Greggs,"GU51 3BN",51.280777,-0.842409,fhrs
1045726,Greggs,"PO6 4FG",50.846233,-1.094401,fhrs
721022,Greggs,"ME15 6AR",51.272644,0.525270,fhrs
1340922,Greggs,"WS11 8XR",52.674553,-2.022644,fhrs
79572,Greggs,"CF72 8AF",51.537071,-3.384180,fhrs
1290487,Greggs,"GL7 1YG",51.704998,-1.960171,fhrs
422412,Greggs,"N15 4QD",51.587612,-0.062310,fhrs
334912,Greggs,"SW5 9RD",51.492390,-0.192960,fhrs
229837,Greggs,"CA28 7JH",54.548199,-3.590117,fhrs
1195489,Greggs,"ST16 2JE",52.806847,-2.117635,fhrs
1195135,Greggs,"ST15 0EU",52.884407,-2.170528,fhrs
26727,Greggs,"SP10 1LP",51.208267,-1.479225,fhrs
325770,Greggs,"BD9 4JR",53.816090,-1.773734,fhrs
90014,Greggs,"M30 0EA",53.483822,-2.336567,fhrs
334373,Greggs,"W11 1LJ",51.517235,-0.205843,fhrs
226075,Greggs,"LA14 1PX",54.113743,-3.225706,fhrs
179701,Greggs,"EX2 7LA",50.718315,-3.466174,fhrs
849569,Greggs,"EX4 1DG",50.717587,-3.540660,fhrs
283691,Greggs,"WF10 3JJ",53.723522,-1.314606,fhrs
1297074,Greggs,"UB8 1JY",51.546818,-0.479539,fhrs
185233,Greggs,"NP7 5RU",51.873295,-2.959482,fhrs
479007,Greggs,"EN2 6BE",51.651997,-0.082945,fhrs
1091139,Greggs,"PL1 1DU",50.370609,-4.141197,fhrs
299544,Greggs,"LA9 4LR",54.329033,-2.746574,fhrs
1367550,Greggs,"OL16 1BE",53.617626,-2.154432,fhrs
982110,Greggs,"TS17 9LN",54.526524,-1.295497,fhrs
78586,Greggs,"PE30 1BL",52.754353,0.395023,fhrs
487180,Greggs,"SE15 5EW",51.472748,-0.068693,fhrs
1423912,Greggs,"SL1 5PS",51.517338,-0.630873,onspd
531900,Greggs,"HA9 7BH",51.553307,-0.295197,fhrs
1274795,Greggs,"HR6 0DQ",52.232952,-2.731075,fhrs
524440,Greggs,"B91 3GS",52.412415,-1.779402,fhrs
422790,Greggs,"N22 6BH",51.591114,-0.104519,fhrs
748218,Greggs,"DL10 6PQ",54.443638,-1.667490,fhrs
1431264,Greggs,"CT14 9TF",51.221691,1.394681,fhrs
415874,Greggs,"NN10 0PJ",52.290913,-0.597680,fhrs
412376,Greggs,"NW8 8HA",51.522377,-0.171362,fhrs
1213577,Greggs,"LE10 2FR",52.534031,-1.374736,fhrs
307420,Greggs,"CA11 7SR",54.664375,-2.752930,fhrs
226103,Greggs,"LA15 8DL",54.156437,-3.180827,fhrs
552515,Greggs,"N4 2DD",51.564583,-0.105261,fhrs
1044050,Greggs,"SA4 9GT",51.679253,-3.995049,fhrs
120562,Greggs,"SA1 3AA",51.619423,-3.944318,fhrs
65952,Greggs,"SA1 3QF",0.000000,0.000000,fhrs
560519,Greggs,"EC4M 7JN",51.513805,-0.102181,fhrs
375578,Greggs,"CM2 9LG",51.716602,0.475126,fhrs
359319,Greggs,"LU1 2TD",51.879429,-0.412789,fhrs
516761,Greggs,"BL9 0QQ",53.592403,-2.295384,fhrs
339626,Greggs,"NE11 0BE",54.943069,-1.624125,fhrs
33615,Greggs,"CM2 7QS",51.717712,0.501190,fhrs
1226413,Greggs,"LS1 5EQ",53.795700,-1.544447,fhrs
121660,Greggs,"WA7 2GZ",53.327709,-2.698507,fhrs
423907,Greggs,"NW5 2TJ",51.549744,-0.141134,fhrs
583890,Greggs,"NG5 7EA",53.002445,-1.128913,fhrs
430402,Greggs,"NG14 6FP",53.037197,-1.081906,fhrs
318391,Greggs,"CF39 9PY",51.611649,-3.407722,fhrs
1150519,Greggs,"NE37 2PA",54.907192,-1.503785,fhrs
1400369,Greggs,"NP19 4QQ",51.577126,-2.944745,fhrs
1416363,Greggs,"PO16 0QW",50.844776,-1.182973,fhrs
327261,Greggs,"BD21 3QE",53.867428,-1.907156,fhrs
113964,Greggs,"LA1 4YW",54.010475,-2.786926,fhrs
919897,Greggs,"NN14 1SS",52.414474,-0.790067,fhrs
1425130,Greggs,"TN11 0AE",51.215275,0.313302,fhrs
217458,Greggs,"NG8 5NG",52.979431,-1.208208,fhrs
185236,Greggs,"NP16 5LQ",51.641438,-2.675058,fhrs
92824,Greggs,"PO2 0LN",50.814655,-1.079494,fhrs
93182,Greggs,"PO6 4HG",50.849724,-1.095368,fhrs
1198958,Greggs,"RG6 5TT",51.424744,-0.933029,fhrs
426343,Greggs,"NW1 7JR",51.537651,-0.141915,fhrs
426537,Greggs,"EC1N 7TS",51.521282,-0.110149,fhrs
1049965,Greggs,"WC1B 4AR",51.519985,-0.121748,fhrs
113969,Greggs,"LA4 5DH",53.861206,-2.569280,fhrs
501407,Greggs,"B63 4AJ",52.448586,-2.051585,fhrs
972862,Greggs,"SA70 7AD",51.671852,-4.699055,fhrs
329834,Greggs,"LN1 3AP",53.236362,-0.538598,fhrs
501849,Greggs,"DY3 1SA",52.540501,-2.120888,fhrs
804128,Greggs,"PE30 4HX",52.741158,0.411648,fhrs
984379,Greggs,"SN1 1BB",51.561871,-1.784400,fhrs
1175193,Greggs,"SY23 3JQ",52.402592,-4.043087,fhrs
1071148,Greggs,"LE4 5QH",52.658226,-1.133102,fhrs
218413,Greggs,"NG1 7DD",52.950939,-1.149074,fhrs
1195292,Greggs,"ST16 3AL",52.805180,-2.112957,fhrs
566129,Greggs,"NG16 3AL",53.017944,-1.304786,fhrs
1207054,Greggs,"LA9 4ND",54.327911,-2.747538,fhrs
14648,Greggs,"TN1 2AA",51.134789,0.263965,fhrs
68539,Greggs,"M6 6FN",53.495636,-2.272188,fhrs
431170,Greggs,"CM14 4AN",51.619843,0.301203,fhrs
17084,Greggs,"CM9 5PN",51.731335,0.677187,fhrs
1372948,Greggs,"CM9 4DY",51.735985,0.681390,fhrs
986660,Greggs,"CW1 6FL",53.086624,-2.429534,fhrs
889952,Greggs,"CW1 2HD",53.098835,-2.440931,fhrs
1207269,Greggs,"YO43 3PN",53.874104,-0.701541,fhrs
519903,Greggs,"UB8 1JY",51.546818,-0.479539,fhrs
64923,Greggs,"SA5 4EB",51.642628,-3.987023,fhrs
747689,Greggs,"SN14 6LB",51.511806,-2.158242,fhrs
44858,Greggs,"PO6 3BZ",50.845741,-1.067037,fhrs
998175,Greggs,"SR4 8NP",54.893829,-1.431049,fhrs
1040710,Greggs,"M5 3AW",53.469734,-2.282600,fhrs
1022516,Greggs,"E1 1DB",51.519184,-0.060978,fhrs
598471,Greggs,"B2 4BA",52.479313,-1.902100,fhrs
351839,Greggs,"CV34 6RH",52.276840,-1.545962,fhrs
836469,Greggs,"FY4 4DP",53.803650,-3.027439,fhrs
142175,Greggs,"FY1 1HP",53.817699,-3.052983,fhrs
1341579,Greggs,"SE1 7AB",51.501495,-0.111726,fhrs
287896,Greggs,"NE24 1LP",55.127499,-1.509297,fhrs
287356,Greggs,"NE42 5AA",54.961216,-1.849375,fhrs
240274,Greggs,"CV6 3ES",52.430115,-1.516916,fhrs
828860,Greggs,"TN2 3FB",51.155827,0.287804,fhrs
907270,Greggs,"LD1 5BB",52.241455,-3.378973,fhrs
43018,Greggs,"PE30 1DP",52.754150,0.397190,fhrs
785484,Greggs,"B37 6RD",52.490234,-1.738247,fhrs
283526,Greggs,"WF6 2AF",53.700180,-1.418514,fhrs
1203372,Greggs,,53.659100,-2.315550,fhrs
120796,Greggs,"CF72 9EA",51.522705,-3.391254,fhrs
961577,Greggs,"SG7 5TR",52.014526,-0.202498,fhrs
1199007,Greggs,"PR7 1DE",53.652992,-2.630309,fhrs
112521,Greggs,"L23 2SE",53.492710,-3.024955,fhrs
298055,Greggs,"SW11 1PN",51.463291,-0.168139,fhrs
1129137,Greggs,"DE6 1HA",53.006504,-1.713589,fhrs
583127,Greggs,"N19 5QT",51.564873,-0.134669,fhrs
1385568,Greggs,"KT1 1SS",51.411373,-0.301670,fhrs
433402,Greggs,"WN7 4NB",53.496506,-2.517179,fhrs
53296,Greggs,"M46 0DA",53.523895,-2.494012,fhrs
1097291,Greggs,"WN7 5SJ",53.499527,-2.527813,fhrs
617439,Greggs,"WN1 1PE",53.546310,-2.631397,fhrs
1386412,Greggs,"KT9 1NU",51.367172,-0.307098,fhrs
372245,Greggs,"IP4 1ED",52.056747,1.156400,fhrs
220137,Greggs,"SO19 8NE",50.906494,-1.341000,fhrs
269267,Greggs,"OX3 9AX",51.759876,-1.211441,fhrs
597898,Greggs,"B30 1JA",52.416561,-1.930189,fhrs
1273288,Greggs,"NN7 3NT",52.230286,-1.019897,fhrs
42580,Greggs,"NP44 1QR",51.653637,-3.022033,fhrs
675552,Greggs,"DN31 1ED",53.565994,-0.086295,fhrs
119524,Greggs,"BB11 1BA",53.790146,-2.244223,fhrs
1136735,Greggs,"BD10 0QS",53.830601,-1.712000,fhrs
700004,Greggs,"NR21 9AP",52.829681,0.849274,fhrs
1379768,Greggs,"TQ14 8HH",50.546356,-3.495029,fhrs
524074,Greggs,"B91 3SJ",52.413769,-1.778733,fhrs
571543,Greggs,"NG8 5BU",52.976067,-1.189267,fhrs
410667,Greggs,"BH19 1AE",50.609573,-1.957857,fhrs
264191,Greggs,"OX12 8AS",51.588123,-1.426961,fhrs
1349842,Greggs,"MK4 4DD",52.004387,-0.794873,fhrs
330920,Greggs,"LL57 1PB",53.227146,-4.124727,fhrs
1087660,Greggs,"SN14 6UY",51.478989,-2.129994,fhrs
1385864,Greggs,"KT1 1JH",51.409695,-0.305744,fhrs
1292832,Greggs,"DA9 9SF",51.439335,0.272490,fhrs
461994,Greggs,"S66 1AA",53.420738,-1.284513,fhrs
79699,Greggs,"WA8 6BJ",53.367741,-2.726334,fhrs
218717,Greggs,"NG11 8AA",52.903290,-1.177840,fhrs
1296706,GREGGS,"NW1 1QP",51.532372,-0.134471,fhrs
1296707,GREGGS,"NW1 1QP",51.532372,-0.134471,fhrs
1289733,Greggs,"NP44 3GA",51.633392,-3.011521,fhrs
989792,Greggs,"BT52 1AW",55.131485,-6.668713,fhrs
1378230,Greggs,"SN3 4RS",51.580059,-1.722478,fhrs
694482,Greggs,"SE18 1PP",51.487141,0.091282,fhrs
1411866,Greggs,"NW1 6JJ",51.522408,-0.163505,fhrs
9029,Greggs,"DL9 3EN",54.374783,-1.722956,fhrs
286018,Greggs,"TD15 1BN",55.770176,-2.003930,fhrs
395651,Greggs,"CH46 0PF",53.400635,-3.113450,fhrs
683400,Greggs,"ME8 8PQ",51.339684,0.606435,onspd
427323,Greggs,"TS18 3TS",54.546669,-1.320458,fhrs
250860,Greggs,"TS18 1RH",54.565498,-1.314128,fhrs
515363,Greggs,"E17 7BU",51.584190,-0.024319,fhrs
300874,Greggs,"CM7 1RB",51.878613,0.549911,fhrs
1074318,Greggs,"NR34 9HD",52.457451,1.562413,fhrs
1435559,Greggs,"PE37 7TZ",52.650066,0.683185,fhrs
70042,Greggs,"NR1 3QR",52.624596,1.291508,fhrs
915722,Greggs,"NR4 6EF",52.607025,1.288136,fhrs
77788,Greggs,"NR2 1PX",52.627464,1.294414,fhrs
608057,Greggs,"NR4 7EH",52.621914,1.262298,fhrs
1092839,Greggs,"NR6 6NF",52.665211,1.279687,fhrs
1072933,Greggs,"NR2 4TN",52.638866,1.282089,fhrs
1431275,Greggs,"CT13 9FA",51.287270,1.337274,onspd
89798,Greggs,"BN17 5EJ",50.809624,-0.541984,fhrs
223411,Greggs,"NG18 1RY",53.144894,-1.197156,fhrs
1404610,Greggs,"IP14 1AH",52.187160,0.997069,fhrs
1404216,Greggs,,52.063725,1.100845,fhrs
1395130,Greggs,"CO10 2EA",52.038685,0.730225,fhrs
369895,Greggs,"HP20 1TN",51.816765,-0.812285,fhrs
1200915,Greggs,"HP20 1LL",51.816940,-0.789851,fhrs
1425719,Greggs,"SY1 1DP",52.708454,-2.752912,fhrs
1453371,Greggs,"EC2M 4LN",51.517006,-0.080519,fhrs
1298181,Greggs,"LU1 3LU",51.864098,-0.410200,fhrs
1023026,Greggs,"GU1 1NH",51.260937,-0.573894,fhrs
713286,Greggs,"GL51 9RR",51.918575,-2.103998,fhrs
635747,Greggs,"CF37 4SU",51.602493,-3.340050,fhrs
705328,GREGGS,"SO40 3BX",50.919308,-1.488459,fhrs
548076,Greggs,"GL50 3HH",51.901749,-2.075327,fhrs
252085,Greggs,"NG10 1HZ",52.896622,-1.268926,fhrs
1454507,Greggs,"CA14 4PJ",54.603989,-3.534852,fhrs
441096,Greggs,"YO11 1UH",54.281456,-0.401892,fhrs
1380645,Greggs,"CV23 0EZ",52.411552,-1.248273,fhrs
975072,Greggs,"OX27 7RD",51.950062,-1.199931,onspd
948858,Greggs,"OX15 4AB",52.041176,-1.325547,onspd
927885,Greggs,"BN10 8NP",50.790283,0.005541,fhrs
222075,Greggs,"OX16 5EE",52.061218,-1.336681,fhrs
1198563,Greggs,"OX27 7SG",51.958458,-1.202692,fhrs
1075804,Greggs,"LD2 3SS",52.152683,-3.401782,fhrs
1354215,Greggs,"B8 2EP",52.494091,-1.819553,fhrs
745996,Greggs,"IP5 3RH",52.061207,1.280816,fhrs
268147,Greggs,,54.634773,-3.562010,fhrs
142227,Greggs,"PO21 1PY",50.783871,-0.673225,fhrs
1094755,Greggs,"IP28 6AE",52.338398,0.533405,fhrs
301480,Greggs,"CA3 0ET",54.925808,-2.947801,fhrs
301506,Greggs,"CA3 8PX",54.896175,-2.935785,fhrs
301281,Greggs,"CA3 8LP",54.892750,-2.933725,fhrs
842381,Greggs,"CA3 8NX",54.895214,-2.934468,fhrs
447634,Greggs,"DN12 4JT",0.000000,0.000000,fhrs
1070487,Greggs,"RG21 7BE",51.265572,-1.085482,fhrs
20803,Greggs,"SM1 1EZ",51.361828,-0.192027,fhrs
22204,Greggs,"GL1 1TP",51.864326,-2.246888,fhrs
12001,Greggs,"GL1 1RW",51.864574,-2.243258,fhrs
1313410,Greggs,"GU47 9DT",51.345726,-0.800130,fhrs
277509,Greggs,"TW18 4DY",51.434235,-0.511463,fhrs
1792,Greggs,"CR0 0JD",51.341042,-0.014103,fhrs
222973,Greggs,"NG18 1BE",53.141846,-1.198200,fhrs
1087526,Greggs,"S2 1GE",53.367317,-1.439479,fhrs
962497,Greggs,"S2 5AU",53.384022,-1.441531,fhrs
47967,Greggs,"RH15 9NP",50.955074,-0.131198,fhrs
491583,Greggs,"RH16 4LA",50.996696,-0.101793,fhrs
638781,Greggs,"RH11 9YA",51.083324,-0.199951,fhrs
189994,Greggs,"RH19 1AG",51.124607,-0.008694,fhrs
933689,Greggs,"BN21 3NW",50.769215,0.285071,fhrs
566561,Greggs,"NG16 2PB",52.996273,-1.256413,fhrs
758642,Greggs,"DE7 8AH",52.972740,-1.309055,fhrs
490970,Greggs,"TW13 4AU",51.446667,-0.409943,fhrs
490322,Greggs,"TW8 8AT",51.483009,-0.308350,fhrs
490971,Greggs,"TW13 6AL",51.440323,-0.387133,fhrs
490461,Greggs,"W4 5TA",51.492722,-0.263284,fhrs
580981,Greggs,"TW5 9NB",51.486584,-0.396118,fhrs
490395,Greggs,"TW14 8BT",51.453663,-0.429482,fhrs
490165,Greggs,"TW3 1BL",51.468910,-0.360924,fhrs
490405,Greggs,"TW3 1HG",51.468678,-0.363877,fhrs
1200905,Greggs,"NG24 6HU",53.129086,-0.812327,fhrs
1418993,Greggs,"ME13 9EL",51.325413,0.987430,onspd
395540,Greggs,"CH41 2ZL",53.389225,-3.026436,onspd
1418991,Greggs,"ME12 3EN",51.417923,0.763283,fhrs
1158313,Greggs,"ME10 1QB",51.343834,0.714692,fhrs
1229493,Greggs,"BA20 2TJ",50.933643,-2.658497,fhrs
357428,Greggs,"BR1 1LF",51.400536,0.017227,fhrs
358224,Greggs,"BR1 1HG",51.403732,0.014837,fhrs
1410584,Greggs,"S40 2AQ",53.235344,-1.439779,fhrs
1439793,Greggs,"NP20 2SA",51.570492,-3.000466,onspd
436717,Greggs,"S9 1ER",53.414864,-1.410119,fhrs
720748,Greggs,"ME14 1DJ",51.274075,0.523658,fhrs
137526,Greggs,"CV9 1BB",52.577320,-1.547219,fhrs
857987,Greggs,"NN16 8JL",52.401215,-0.727431,fhrs
1385960,Greggs,"KT6 4NS",51.392502,-0.305551,fhrs
570919,Greggs,"SM6 0LY",51.358601,-0.149955,fhrs
492424,Greggs,"GU7 1AD",51.186012,-0.611425,fhrs
1132684,Greggs,"WC2B 6DS",51.516674,-0.118872,fhrs
1373971,Greggs,"SE10 0PH",51.500240,0.003555,onspd
694800,Greggs,"SE10 9TZ",51.485054,0.004934,fhrs
1242299,Greggs,"LS24 8EQ",53.902821,-1.197738,fhrs
694361,Greggs,"SE10 9BJ",51.480782,-0.009785,fhrs
9671,Greggs,"LE67 3XB",52.723808,-1.371879,fhrs
278045,Greggs,"TW15 2UD",51.433819,-0.465325,fhrs
968019,Greggs,"CF32 9SU",51.532196,-3.577893,onspd
970126,Greggs,"CF14 6RG",51.530003,-3.205838,onspd
969612,Greggs,"CF10 1GJ",51.481232,-3.178298,onspd
969317,Greggs,"CF10 2DQ",51.480934,-3.176606,onspd
968918,Greggs,"CF3 4AJ",51.508930,-3.132379,onspd
969497,Greggs,"CF24 5PF",51.474682,-3.154155,onspd
1334669,Greggs,"CF10 1EP",51.475765,-3.179217,onspd
1341182,Greggs,"NE3 3ED",55.001583,-1.665785,onspd
1374264,Greggs,,0.000000,0.000000,fhrs
237292,Greggs,"NE6 3DP",54.973965,-1.544912,onspd
237138,Greggs,"NE1 7PG",54.977695,-1.612504,onspd
235632,Greggs,"NE5 2RA",54.993229,-1.697490,onspd
237152,Greggs,"NE5 3RD",0.000000,0.000000,fhrs
1453032,Greggs,"SW1E 5NA",51.496456,-0.140840,fhrs
872519,Greggs,"CM20 2DG",51.785900,0.118136,fhrs
235802,Greggs,"NE4 8BE",54.970001,-1.655173,fhrs
236861,Greggs,"NE7 7EE",55.007317,-1.578203,fhrs
869827,Greggs,"NE1 5PN",54.972580,-1.615816,fhrs
339224,Greggs,"NE8 1BH",54.962662,-1.604154,fhrs
580912,Greggs,"NE8 1BF",54.962402,-1.602419,fhrs
969689,Greggs,"CF24 3PA",51.495468,-3.165579,fhrs
237488,Greggs,"NE1 6EG",54.973248,-1.612982,fhrs
236522,Greggs,"NE1 7JD",54.975025,-1.615293,fhrs
235711,Greggs,"NE1 3DE",54.969097,-1.605024,fhrs
235702,Greggs,"NE6 1DQ",54.977722,-1.577723,fhrs
980124,Greggs,,51.505322,-3.575397,fhrs
969926,Greggs,"CF23 7XH",51.523098,-3.139466,fhrs
969037,Greggs,"CF10 2GP",51.482761,-3.170944,fhrs
967905,Greggs,"CF35 5NH",51.522491,-3.500642,fhrs
1010706,Greggs,"CF3 5YR",51.521294,-3.119443,fhrs
237192,Greggs,"NE3 2FP",55.013103,-1.669036,fhrs
236326,Greggs,"NE2 2DJ",54.992416,-1.604609,fhrs
235806,Greggs,"NE4 9RX",54.986584,-1.662565,fhrs
236383,Greggs,"NE6 1DR",54.976330,-1.585550,fhrs
237076,Greggs,"NE1 7DE",54.974949,-1.611919,fhrs
504435,Greggs,"NE4 7BG",54.963074,-1.630774,fhrs
235908,Greggs,"NE3 1HA",55.004551,-1.620437,fhrs
967838,Greggs,"CF31 2LL",51.507099,-3.560461,fhrs
969721,Greggs,"CF14 5DN",51.522381,-3.195153,fhrs
969102,Greggs,"CF10 1FG",51.478287,-3.175956,fhrs
235605,Greggs,"NE13 8BZ",55.036915,-1.710100,fhrs
237339,Greggs,"NE1 5DF",54.969326,-1.617596,fhrs
1014704,Greggs,"NE6 5LJ",54.986931,-1.577432,fhrs
969215,Greggs,"CF24 3LJ",51.493248,-3.169815,fhrs
968086,Greggs,"CF31 1ET",51.506828,-3.578046,fhrs
968239,Greggs,"CF31 3XY",51.494110,-3.558855,fhrs
236244,Greggs,"NE1 7PF",54.976658,-1.614793,fhrs
237320,Greggs,"NE1 7UG",54.974174,-1.614395,fhrs
235732,Greggs,"NE4 9QA",54.976006,-1.655044,fhrs
971041,Greggs,"CF10 2BW",51.481686,-3.177037,fhrs
968564,Greggs,"CF14 1DA",51.512905,-3.219332,fhrs
967758,Greggs,,51.525486,-3.681008,fhrs
970452,Greggs,"CF10 3DP",51.482716,-3.174658,fhrs
1269200,Greggs,"CF14 3AT",51.500240,-3.204685,fhrs
785450,Greggs,"NE1 4TD",54.973995,-1.619536,fhrs
869826,Greggs,"NE1 5JE",54.971401,-1.615312,fhrs
298236,Greggs,"SW11 2PH",51.468945,-0.170792,fhrs
812435,Greggs,"BH21 7PQ",50.813789,-1.913205,fhrs
250987,Greggs,"TS23 2ND",54.607513,-1.292584,fhrs
990254,Greggs,"TQ1 3UT",50.467350,-3.529242,fhrs
747054,Greggs,"RG24 8BQ",51.284206,-1.059746,fhrs
423393,Greggs,"N8 8DU",51.578930,-0.124135,fhrs
1095264,Greggs,"S70 5SZ",53.504070,-1.472435,fhrs
1153436,Greggs,"S73 8DT",53.531216,-1.411827,fhrs
1052522,Greggs,"BT62 1HX",54.423901,-6.443621,fhrs
1194581,Greggs,"RG2 0EQ",51.445107,-0.965496,fhrs
357595,Greggs,"BR5 2RB",51.403683,0.106264,fhrs
301617,Greggs,"CA2 5EN",54.886688,-2.940132,fhrs
508547,Greggs,"NG2 3GZ",52.945648,-1.133224,fhrs
1247240,Greggs,"NE10 9BF",54.949699,-1.569320,fhrs
1214072,Greggs,"TN8 6FU",51.207695,0.062398,fhrs
397463,Greggs,"S73 8BH",53.523373,-1.399473,fhrs
397478,Greggs,"S36 6BR",53.523636,-1.630702,fhrs
532207,Greggs,"NW9 9DY",51.585632,-0.276132,fhrs
193726,Greggs,"HU1 3LS",53.744968,-0.341727,fhrs
1200797,GREGGS,"ST5 1AN",53.011398,-2.225297,onspd
1487530,Greggs,"GL2 5GR",51.838791,-2.270127,fhrs
21102,Greggs,"CM1 1XD",51.733913,0.471684,fhrs
1243741,Greggs,"L7 8UL",53.410809,-2.964868,onspd
1230305,Greggs,"BN1 3XE",50.826973,-0.141716,fhrs
496125,Greggs,"L1 4DN",53.403820,-2.979451,fhrs
496141,Greggs,"L11 1BX",53.441967,-2.930119,fhrs
521576,Greggs,"L1 1EF",53.406372,-2.984082,fhrs
1241969,Greggs,"L2 1TD",53.405090,-2.986851,fhrs
496281,Greggs,"L4 3QH",53.439243,-2.970811,fhrs
497999,Greggs,"L2 6SG",53.405548,-2.988102,fhrs
498647,Greggs,"L1 1LP",53.406258,-2.981492,fhrs
1281162,Greggs,"L5 3LQ",53.422398,-2.977665,fhrs
521734,Greggs,"L8 7NL",53.400730,-2.967833,fhrs
498066,Greggs,"L1 1QE",53.404606,-2.980146,fhrs
766514,Greggs,"L24 1XZ",53.349068,-2.862278,fhrs
496998,Greggs,"L3 9PP",53.409279,-2.993904,fhrs
497112,Greggs,"L13 5UX",53.413830,-2.911827,fhrs
521670,Greggs,"L1 8JQ",53.404369,-2.986954,fhrs
1243804,Greggs,"L11 2ST",53.457157,-2.916470,fhrs
616755,Greggs,"L3 5RF",53.405788,-2.967402,fhrs
496253,Greggs,"L2 4SX",53.406578,-2.990766,fhrs
157647,Greggs,"DE11 8HY",52.773277,-1.556174,fhrs
743624,Greggs,"CH62 3PN",53.340923,-2.977317,onspd
264614,Greggs,"TN24 8SD",51.149773,0.870857,fhrs
297284,Greggs,"SW18 4TF",51.455414,-0.194205,fhrs
